atclNo,cortarNo,atclNm,latitude,longitude,realEstateTypeCode,realEstateTypeName,tradeTypeName,tradeTypeCode,atclCfmYmd,totalDongCount,totalHouseholdCount,floorAreaRatio,minArea,maxArea,representativeArea,spc1,spc2,spc1_pyeong,spc2_pyeong,direction,flrInfo,tagList,atclFetrDesc,rltrNm,cpNm,directTradYn,etRoomCnt,minMviFee,maxMviFee,sameAddrCnt,priceCount,isPresales,photoCount,dealCount,leaseCount,rentCount,shortTermRentCount,totalArticleCount,existPriceTab,isComplexTourExist,매매가,보증금,월세,매매_최저가,매매_최고가,전세_최저가,전세_최고가,월세_최저가,월세_최고가,매매유형,지하철역명,지하철_거리_미터,지하철_도보_분,초등학교,중학교,고등학교,구,동,매물유형,수집시간,단지명_정규화_단지정보,단지코드_단지정보,시군구_단지정보,세대수_단지정보,사용승인일_단지정보,법정동주소_단지정보,동수_단지정보,분양형태_단지정보,단지코드,시군구,세대수,사용승인일,법정동주소,동수,분양형태
2550260280,1168010100,다가구,37.495705,127.04466,C03,단독/다가구,월세,B2,25.09.16.,0,0,0,0,0,0,123,56.9,37.21,17.21,북향,2월 3일,"['25년이상', '방세개', '화장실한개']",즉시 입주 가능. 내부 깔끔한 쓰리룸. 보증금 조정가능,주식회사 나인부동산중개법인,부동산뱅크,N,0,0,0,2,0,False,0,0,0,0,0,0,False,False,28000,0,30,28000,28000,0,0,30,30,"매매, 월세",한티역수인분당선,730,10,"서울도성초등학교, 서울대도초등학교, 서울도곡초등학교","역삼중학교, 도곡중학교, 숙명여자중학교","진선여자고등학교, 중앙대학교사범대학부속고등학교, 숙명여자고등학교",강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550301915,1168010100,빌라,37.498264,127.041046,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,37,29.7,11.19,8.98,동향,중/5,"['15년이내', '화장실한개', '소형평수']",역삼역 도보8분 풀옵션 깔끔한 컨디션 즉시입주 가능,더큼공인중개사사무소,선방,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,200,200,139,200,200,200,200,139,139,"매매, 전세, 월세",역삼역2호선,484,7,"서울도성초등학교, 서울역삼초등학교","역삼중학교, 도곡중학교, 진선여자중학교",진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550305545,1168010100,빌라,37.498072,127.041719,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,45,37.02,13.61,11.2,동향,고/5,"['25년이내', '화장실한개', '소형평수']",역삼역 도보 9분 넓직 깔끔 원룸 원거실 1.5룸,더큼공인중개사사무소,선방,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,300,300,140,300,300,300,300,140,140,"매매, 전세, 월세",역삼역2호선,546,8,"서울도성초등학교, 서울역삼초등학교","역삼중학교, 도곡중학교, 진선여자중학교",진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550301729,1168010100,다가구,37.507245,127.043115,C03,단독/다가구,월세,B2,25.09.16.,0,0,0,0,0,0,65,59.5,19.66,18.0,남동향,3월 3일,"['25년이내', '화장실한개', '방두개']",즉시입주 가능한 거실 주방 넓은 집,운이좋은공인중개사사무소,선방,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,20000,0,100,20000,20000,0,0,100,100,"매매, 월세",선정릉역9호선,351,5,"서울학동초등학교, 서울삼릉초등학교, 서울도성초등학교","진선여자중학교, 언주중학교",진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550308030,1168010100,빌라,37.496326,127.043081,C02,빌라,월세,B2,25.09.16.,0,0,0,0,0,0,28,28.1,8.47,8.5,남동향,1월 5일,"['10년이내', '1층', '화장실한개']","역삼역, 대리석 바닥의 준신축급 오픈형, 8월말 입주",강남명가부동산중개,선방,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,500,500,95,500,500,500,500,95,95,"매매, 전세, 월세",역삼역2호선,757,11,"서울도성초등학교, 서울대도초등학교, 서울역삼초등학교","도곡중학교, 역삼중학교, 진선여자중학교","진선여자고등학교, 중앙대학교사범대학부속고등학교",강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550260892,1168010100,다가구,37.50298,127.037955,C03,단독/다가구,월세,B2,25.09.16.,0,0,0,0,0,0,0,39.7,0.0,12.01,남향,2월 4일,"['25년이내', '역세권', '화장실한개']",역삼역세권 컨디션 좋은 깔끔 1.5룸,더채움공인중개사사무소,부동산뱅크,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,120,120,120,120,120,120,120,120,120,"매매, 전세, 월세",역삼역2호선,287,4,,진선여자중학교,진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550271848,1168010100,단독,37.496083,127.035741,C03,단독/다가구,월세,B2,25.09.16.,0,0,0,0,0,0,33,28.0,9.98,8.47,서향,1월 4일,"['25년이내', '1층', '소형평수']",초저렴 가성비 원룸 ,윤슬공인중개사사무소,부동산써브,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,500,500,40,500,500,500,500,40,40,"매매, 전세, 월세",역삼역2호선,514,7,"서울역삼초등학교, 서울서이초등학교","도곡중학교, 은성중학교",은광여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550256191,1168010100,빌라,37.50429,127.036462,C02,빌라,월세,B2,25.09.16.,0,0,0,0,0,0,0,20.8,0.0,6.29,남향,2월 4일,"['15년이내', '역세권', '화장실한개']",언주역세권 컨디션 좋은 깔끔 1룸,더채움공인중개사사무소,부동산뱅크,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,1000,0,85,1000,1000,0,0,85,85,"매매, 월세",역삼역2호선,402,6,서울학동초등학교,,진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550262873,1168010100,상가주택,37.507009,127.035388,D05,상가주택,월세,B2,25.09.16.,0,0,0,0,0,0,66,66.1,19.96,20.0,남향,4월 6일,"['25년이상', '역세권', '화장실한개']",언주역세권 컨디션 좋은 깔끔 2룸 월세,더채움공인중개사사무소,부동산뱅크,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,220,220,220,220,220,220,220,220,220,"매매, 전세, 월세",언주역9호선,130,1,"서울학동초등학교, 서울논현초등학교",,,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550262415,1168010100,빌라,37.49748,127.035447,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,32,23.5,9.68,7.11,남서향,4월 4일,"['25년이내', '테라스', '역세권']",실사진 실매물,홈스토리공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,70,70,70,70,70,70,70,70,70,"매매, 전세, 월세",역삼역2호선,366,5,서울역삼초등학교,,은광여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550280801,1168010100,다가구,37.494574,127.045573,C03,단독/다가구,월세,B2,25.09.16.,0,0,0,0,0,0,0,45.26,0.0,13.69,남향,1월 3일,"['25년이상', '테라스', '1층']","100무보정실사진, 도배,장판,리모델링 완료된 집, 발코니, 투룸.",더채움공인중개사사무소,부동산뱅크,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,10000,0,150,10000,10000,0,0,150,150,"매매, 월세",한티역수인분당선,674,10,"서울대도초등학교, 서울도성초등학교, 서울도곡초등학교","도곡중학교, 역삼중학교, 숙명여자중학교","중앙대학교사범대학부속고등학교, 숙명여자고등학교, 진선여자고등학교",강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550251860,1168010100,다가구,37.505838,127.036084,C03,단독/다가구,월세,B2,25.09.16.,0,0,0,0,0,0,143,55.0,43.26,16.64,남동향,중/3,"['25년이내', '역세권', '대형평수', '방두개']",17P 투룸 l 거실 有 l 주차가능 l 역세권 ,메카공인중개사사무소,부동산써브,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,1000,0,130,1000,1000,0,0,130,130,"매매, 월세",언주역9호선,249,3,"서울학동초등학교, 서울논현초등학교",,,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550251357,1168010100,상가주택,37.504742,127.04484,D05,상가주택,단기임대,B3,25.09.16.,0,0,0,0,0,0,108,46.9,32.67,14.19,동향,고/5,"['25년이상', '역세권', '방두개']",선릉역 2룸 베란다 리모델링 풀옵션,상록공인중개사사무소,부동산뱅크,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,200,200,150,200,200,200,200,150,150,"매매, 전세, 월세",선릉역수인분당선,344,5,"서울도성초등학교, 서울삼릉초등학교, 서울학동초등학교",진선여자중학교,진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550198600,1168010100,다가구,37.505726,127.044169,C03,단독/다가구,전세,B1,25.09.16.,0,0,0,0,0,0,0,43.0,0.0,13.01,남향,2월 3일,"['25년이상', '역세권', '대형평수']",보험O대출O 선릉역 대형 2룸,바다부동산공인중개사사무소,이실장플러스,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,23000,0,0,23000,23000,0,0,0,0,매매,선릉역수인분당선,405,6,"서울도성초등학교, 서울학동초등학교, 서울삼릉초등학교",진선여자중학교,진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550201777,1168010100,빌라,37.505826,127.044677,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,37,29.74,11.19,9.0,남향,5월 5일,"['15년이내', '역세권', '화장실한개']",,더라움공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,260,260,240,260,260,260,260,240,240,"매매, 전세, 월세",선릉역수인분당선,363,5,"서울도성초등학교, 서울삼릉초등학교, 서울학동초등학교","진선여자중학교, 언주중학교",진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550203129,1168010100,빌라,37.497706,127.03516,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,33,28.77,9.98,8.7,서향,3월 5일,"['25년이내', '융자금없는', '역세권']",,이안공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,100,100,100,100,100,100,100,100,100,"매매, 전세, 월세",역삼역2호선,349,5,서울역삼초등학교,,,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550200822,1168010100,빌라,37.499514,127.041917,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,495,55.0,149.74,16.64,북향,고/3,"['25년이상', '화장실한개', '대형평수']",,더라움공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,240,240,220,240,240,240,240,220,220,"매매, 전세, 월세",역삼역2호선,497,7,서울도성초등학교,"진선여자중학교, 역삼중학교, 도곡중학교",진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550204106,1168010100,빌라,37.495973,127.043271,C02,빌라,전세,B1,25.09.16.,0,0,0,0,0,0,89,67.94,26.92,20.55,북향,1월 4일,"['25년이내', '융자금없는', '1층']",급전세  방3 화2 방 사이즈 좋음  주차1대가능,강남공인중개사,부동산써브,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,43000,0,0,43000,43000,0,0,0,0,매매,역삼역2호선,795,11,"서울도성초등학교, 서울대도초등학교, 서울역삼초등학교","도곡중학교, 역삼중학교, 진선여자중학교","진선여자고등학교, 중앙대학교사범대학부속고등학교",강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550240667,1168010100,다가구,37.507047,127.046079,C03,단독/다가구,월세,B2,25.09.16.,0,0,0,0,0,0,121,121.29,36.6,36.69,남향,고/3,"['25년이상', '역세권', '방네개이상', '화장실세개']",선릉역세권 전세대출보증보험 완전저렴 채광굿넓은4룸3화 완전꿀매물추천,더큼공인중개사,부동산포스,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,40000,0,100,40000,40000,0,0,100,100,"매매, 월세",선릉역수인분당선,312,4,"서울삼릉초등학교, 서울도성초등학교, 서울학동초등학교","진선여자중학교, 언주중학교",진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550237945,1168010100,빌라,37.506535,127.044435,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,33,29.98,9.98,9.07,남향,2월 4일,"['10년이내', '역세권', '소형평수']",실사진 실매물,홈스토리공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,130,130,125,130,130,130,130,125,125,"매매, 전세, 월세",선릉역수인분당선,406,6,"서울도성초등학교, 서울삼릉초등학교, 서울학동초등학교","진선여자중학교, 언주중학교",진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550229239,1168010100,다가구,37.502553,127.034394,C03,단독/다가구,단기임대,B3,25.09.16.,0,0,0,0,0,0,36,26.44,10.89,8.0,남향,4월 5일,"['25년이내', '융자금적은', '테라스']",,이안공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,75,75,75,75,75,75,75,75,75,"매매, 전세, 월세",역삼역2호선,277,4,"서울논현초등학교, 서울서초초등학교",,,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550206594,1168010100,빌라,37.504513,127.0399,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,39,30.03,11.8,9.08,동향,3월 4일,"['25년이내', '소형평수', '화장실한개']",,정담공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,200,200,75,200,200,200,200,75,75,"매매, 전세, 월세",역삼역2호선,523,7,"서울도성초등학교, 서울학동초등학교",진선여자중학교,진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550200015,1168010100,빌라,37.496488,127.036736,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,30,26.01,9.07,7.87,남향,6월 6일,"['10년이내', '화장실한개', '소형평수']",,더라움공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,260,260,240,260,260,260,260,240,240,"매매, 전세, 월세",역삼역2호선,466,6,서울역삼초등학교,"도곡중학교, 은성중학교",은광여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550237485,1168010100,빌라,37.497232,127.034854,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,19,15.51,5.75,4.69,남향,3월 5일,"['15년이내', '융자금없는', '역세권']",실사진 실매물방금 찍었습니다 보시러오세요,홈스토리공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,100,100,68,100,100,100,100,68,68,"매매, 전세, 월세",역삼역2호선,408,6,서울역삼초등학교,서운중학교,은광여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550249137,1168010100,빌라,37.504994,127.044368,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,0,43.4,0.0,13.13,북향,고/4,"['25년이내', '역세권', '대형평수']",확인매물 선릉역 대형 1룸1거실 베란다,상록공인중개사사무소,부동산뱅크,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,200,200,140,200,200,200,200,140,140,"매매, 전세, 월세",선릉역수인분당선,383,5,"서울도성초등학교, 서울삼릉초등학교, 서울학동초등학교",진선여자중학교,진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550238073,1168010100,빌라,37.505923,127.047083,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,23,19.95,6.96,6.03,남향,3월 5일,"['15년이내', '역세권', '소형평수']",실사진 실매물,홈스토리공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,70,70,70,70,70,70,70,70,70,"매매, 전세, 월세",선릉역수인분당선,166,2,"서울도성초등학교, 서울삼릉초등학교, 서울도곡초등학교","진선여자중학교, 언주중학교",진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550237553,1168010100,빌라,37.499071,127.041222,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,26,23.97,7.87,7.25,남향,고/4,"['25년이내', '융자금없는', '화장실한개']",실사진 실매물깔끔 방,홈스토리공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,70,70,70,70,70,70,70,70,70,"매매, 전세, 월세",역삼역2호선,455,6,서울도성초등학교,"진선여자중학교, 역삼중학교, 도곡중학교",진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550209252,1168010100,빌라,37.50441,127.039566,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,62,47.14,18.75,14.26,동향,5월 6일,"['10년이내', '테라스', '소형평수']",역삼역 언주역 2룸 복층 테라스,상록공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,250,250,200,250,250,250,250,200,200,"매매, 전세, 월세",역삼역2호선,497,7,"서울학동초등학교, 서울도성초등학교",진선여자중학교,진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550200483,1168010100,빌라,37.498974,127.03905,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,59,43.7,17.85,13.22,서향,2월 4일,"['25년이내', '역세권', '소형평수']",,역삼역센트럴푸르지오공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,180,180,180,180,180,180,180,180,180,"매매, 전세, 월세",역삼역2호선,295,4,"서울역삼초등학교, 서울도성초등학교","도곡중학교, 진선여자중학교, 역삼중학교",진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550228813,1168010100,빌라,37.504462,127.032412,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,49,39.66,14.82,12.0,동향,3월 4일,"['25년이상', '융자금없는', '역세권']",,이안공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,200,200,140,200,200,200,200,140,140,"매매, 전세, 월세",언주역9호선,347,5,"서울논현초등학교, 서울서초초등학교",,,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550223688,1168010100,다가구,37.494376,127.042402,C03,단독/다가구,단기임대,B3,25.09.16.,0,0,0,0,0,0,0,55.0,0.0,16.64,남향,중/3,"['25년이상', '대형평수', '방두개']",역삼동 2룸 리모델링 대형사이즈 풀옵션,상록공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,210,210,210,210,210,210,210,210,210,"매매, 전세, 월세",역삼역2호선,874,13,"서울역삼초등학교, 서울도성초등학교, 서울대도초등학교","도곡중학교, 역삼중학교, 숙명여자중학교","은광여자고등학교, 중앙대학교사범대학부속고등학교, 진선여자고등학교",강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550180768,1168010100,빌라,37.507337,127.041834,C02,빌라,월세,B2,25.09.16.,0,0,0,0,0,0,44,44.02,13.31,13.32,북향,3월 4일,"['25년이내', '역세권', '화장실한개']","넓은 원룸원거실 컨디션ok, 주차ok, 현관보안 ok",리움공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,2000,0,120,2000,2000,0,0,120,120,"매매, 월세",선정릉역9호선,383,5,"서울학동초등학교, 서울삼릉초등학교, 서울도성초등학교","진선여자중학교, 언주중학교",진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550176974,1168010100,빌라,37.497498,127.037361,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,35,28.45,10.59,8.61,남향,저/6,"['10년이내', '역세권', '화장실한개']",,더라움공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,200,200,200,200,200,200,200,200,200,"매매, 전세, 월세",역삼역2호선,361,5,서울역삼초등학교,도곡중학교,진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550193394,1168010100,빌라,37.504776,127.044653,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,605,56.83,183.01,17.19,북동향,고/4,"['25년이상', '역세권', '화장실한개']",,더라움공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,210,210,210,210,210,210,210,210,210,"매매, 전세, 월세",선릉역수인분당선,360,5,"서울도성초등학교, 서울삼릉초등학교, 서울학동초등학교",진선여자중학교,진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550173429,1168010100,빌라,37.504173,127.032492,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,46,36.37,13.91,11.0,북서향,2월 2일,"['25년이상', '역세권', '소형평수']",,역삼역센트럴푸르지오공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,200,200,160,200,200,200,200,160,160,"매매, 전세, 월세",언주역9호선,375,5,"서울논현초등학교, 서울서초초등학교",,,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550180623,1168010100,빌라,37.493524,127.036722,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,115,28.29,34.79,8.56,남향,3월 4일,"['25년이내', '화장실한개', '방두개']",,더라움공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,220,220,200,220,220,220,220,200,200,"매매, 전세, 월세",역삼역2호선,795,11,"서울역삼초등학교, 서울언주초등학교, 서울서이초등학교","은성중학교, 도곡중학교",은광여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550166496,1168010100,빌라,37.505677,127.038358,C02,빌라,월세,B2,25.09.16.,0,0,0,0,0,0,67,56.71,20.27,17.15,동향,2월 6일,"['10년이내', '화장실한개', '방한개']",언주역 넓고 깨끗한 오픈형 원룸 월세,청담키움부동산공인중개사사무소,공실클럽,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,1000,0,140,1000,1000,0,0,140,140,"매매, 월세",언주역9호선,428,6,서울학동초등학교,진선여자중학교,진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550185876,1168010100,다가구,37.502276,127.031962,C03,단독/다가구,단기임대,B3,25.09.16.,0,0,0,0,0,0,56,49.59,16.94,15.0,남향,2월 2일,"['15년이내', '역세권', '소형평수']",,역삼역센트럴푸르지오공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,200,200,160,200,200,200,200,160,160,"매매, 전세, 월세",역삼역2호선,435,6,"서울서초초등학교, 서울논현초등학교",서일중학교,,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550160054,1168010100,빌라,37.496448,127.036889,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,32,27.78,9.68,8.4,남향,4월 6일,"['10년이내', '화장실한개', '소형평수']",,더라움공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,220,220,215,220,220,220,220,215,215,"매매, 전세, 월세",역삼역2호선,471,7,서울역삼초등학교,"도곡중학교, 은성중학교",은광여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550178951,1168010100,빌라,37.495587,127.042605,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,63,51.8,19.06,15.67,남향,중/4,"['25년이내', '화장실한개', '방두개']",,더라움공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,190,190,190,190,190,190,190,190,190,"매매, 전세, 월세",역삼역2호선,782,11,"서울도성초등학교, 서울역삼초등학교, 서울대도초등학교","도곡중학교, 역삼중학교, 진선여자중학교","진선여자고등학교, 중앙대학교사범대학부속고등학교",강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550161044,1168010100,빌라,37.507119,127.042059,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,187,44.48,56.57,13.46,남향,3월 4일,"['25년이내', '역세권', '화장실한개']",,더라움공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,220,220,200,220,220,220,220,200,200,"매매, 전세, 월세",선정릉역9호선,395,5,"서울학동초등학교, 서울삼릉초등학교, 서울도성초등학교","진선여자중학교, 언주중학교",진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550195927,1168010100,빌라,37.493811,127.036915,C02,빌라,단기임대,B3,25.09.16.,0,0,0,0,0,0,36,29.79,10.89,9.01,남향,2월 5일,"['10년이내', '화장실한개', '소형평수']",,더라움공인중개사사무소,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,240,240,220,240,240,240,240,220,220,"매매, 전세, 월세",역삼역2호선,764,11,"서울역삼초등학교, 서울언주초등학교, 서울서이초등학교","은성중학교, 도곡중학교",은광여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550191849,1168010100,빌라,37.501574,127.032668,C02,빌라,월세,B2,25.09.16.,0,0,0,0,0,0,0,35.41,0.0,10.71,남향,4월 5일,"['25년이내', '역세권', '화장실한개']",초넓직 투룸 깔끔한 컨디션 위치최고 주차가능 보증금조절가능 채광좋은집 ,주식회사퍼스트부동산중개법인,피터팬의 좋은방구하기,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,5000,0,125,5000,5000,0,0,125,125,"매매, 월세",역삼역2호선,349,5,"서울서초초등학교, 서울역삼초등학교, 서울논현초등학교",서일중학교,,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
2550162086,1168010100,빌라,37.498998,127.040398,C02,빌라,매매,A1,25.09.16.,0,0,0,0,0,0,77,71.88,23.29,21.74,남향,3월 4일,"['25년이내', '역세권', '방세개']",역삼역 역세권 주택 3룸 매매,The미래공인중개사사무소,공실클럽,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,105000,0,0,105000,105000,0,0,0,0,매매,역삼역2호선,393,5,"서울도성초등학교, 서울역삼초등학교","진선여자중학교, 역삼중학교, 도곡중학교",진선여자고등학교,강남구,역삼동,단독다가구/주택,2025.10.8 11:06,,,,,,,,,,,,,,,
