markerId,markerType,latitude,longitude,complexName,realEstateTypeCode,realEstateTypeName,completionYearMonth,totalDongCount,totalHouseholdCount,floorAreaRatio,minArea,maxArea,representativeArea,etRoomCnt,minMviFee,maxMviFee,sameAddrCnt,priceCount,isPresales,photoCount,dealCount,leaseCount,rentCount,shortTermRentCount,totalArticleCount,existPriceTab,isComplexTourExist,매매가,보증금,월세,매매_최저가,매매_최고가,전세_최저가,전세_최고가,월세_최저가,월세_최고가,매매유형,지하철역명,지하철_거리_미터,지하철_도보_분,초등학교,중학교,고등학교,구,동,매물유형,수집시간
125757,COMPLEX,37.475575,126.999769,방배그랑자이,APT,아파트,202107,8,758,249,79.29,202.14,110,0,0,0,0,3,FALSE,0,80,39,41,0,160,TRUE,FALSE,0,0,0,280000,500000,130000,220000,120,520,"매매, 전세, 월세",방배역2호선,682,10,"서울방현초등학교, 서울신중초등학교",동덕여자중학교,"상문고등학교, 동덕여자고등학교",서초구,방배동,아파트/오피스텔,2025.10.8 2:01
106107,COMPLEX,37.496116,126.99997,골드넛멤버스빌리지,APT,아파트,200409,1,5,257,81.75,183.39,81.75,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,서초역2호선,827,12,"서울잠원초등학교, 서울서래초등학교, 계성초등학교","방배중학교, 세화여자중학교","세화여자고등학교, 서초고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
107036,COMPLEX,37.498284,127.000676,팔라디오,APT,아파트,200305,1,17,298,78.23,93.62,87.29,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,고속터미널역7호선,684,10,"서울잠원초등학교, 계성초등학교","방배중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
108566,COMPLEX,37.49676,127.001567,베로니스6차,APT,아파트,200802,1,11,247,158.16,158.16,158,0,0,0,0,1,FALSE,0,1,0,0,0,1,TRUE,FALSE,0,0,0,350000,350000,0,0,0,0,매매,서초역2호선,766,11,"서울잠원초등학교, 계성초등학교","방배중학교, 세화여자중학교","서초고등학교, 세화여자고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
122754,COMPLEX,37.495221,126.998583,서래아르드빌,APT,아파트,200804,1,15,249,222.46,267.7,267,0,0,0,0,3,FALSE,0,11,10,3,0,24,TRUE,FALSE,0,0,0,250000,410000,210000,220000,1200,1200,"매매, 전세, 월세",서초역2호선,884,13,"서울잠원초등학교, 서울서래초등학교","방배중학교, 세화여자중학교","서초고등학교, 세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
113996,COMPLEX,37.498351,127.000098,반포TS프리우스,APT,아파트,200511,1,12,248,155,155,155,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,신반포역9호선,674,10,"서울잠원초등학교, 계성초등학교, 서울반포초등학교 (휴교)","방배중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
119029,COMPLEX,37.496501,127.000991,효성(551-42),APT,아파트,200512,1,10,244,135.05,250.07,167.99,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,서초역2호선,783,11,"서울잠원초등학교, 계성초등학교","방배중학교, 세화여자중학교","서초고등학교, 세화여자고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
136715,COMPLEX,37.498233,126.997147,서초블랑빌,APT,아파트,200310,1,9,244,93.47,159.95,93.47,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,신반포역9호선,594,8,"서울잠원초등학교, 계성초등학교, 서울서래초등학교","방배중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
142470,COMPLEX,37.503397,127.009165,위더스하임(도시형),APT,아파트,201703,2,29,196,32.2,61.13,32,0,0,0,0,2,FALSE,0,8,1,0,0,9,FALSE,FALSE,0,0,0,45000,90000,60900,60900,0,0,"매매, 전세",고속터미널역7호선,366,5,"서울원촌초등학교, 서울서원초등학교, 서울원명초등학교","원촌중학교, 경원중학교","반포고등학교, 청담고등학교 (2026년 3월 예정)",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
135948,COMPLEX,37.500244,126.999443,알루어반포,OPST,오피스텔,202207,1,28,249,63.66,74.69,74,0,0,0,0,3,FALSE,0,10,1,22,0,33,TRUE,FALSE,0,0,0,89508,110000,60000,60000,240,300,"매매, 전세, 월세",신반포역9호선,468,6,"서울잠원초등학교, 계성초등학교, 서울반포초등학교 (휴교)","세화여자중학교, 방배중학교, 신반포중학교","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
125080,COMPLEX,37.500974,127.014697,디에이치반포라클라스,APT,아파트,202106,6,848,299,69.11,151.46,112,0,0,0,0,3,FALSE,0,121,98,42,0,261,TRUE,FALSE,0,0,0,357000,555000,134000,260000,80,700,"매매, 전세, 월세",사평역9호선,365,5,"서울원명초등학교, 서울서원초등학교, 서울원촌초등학교","원촌중학교, 서일중학교",반포고등학교,서초구,반포동,아파트/오피스텔,2025.10.8 2:03
452,COMPLEX,37.49914,127.010255,엠브이,APT,아파트,199407,1,154,397,74.52,162.23,104,0,0,0,0,2,FALSE,0,11,0,2,2,15,TRUE,FALSE,0,0,0,200000,295000,0,0,220,220,"매매, 월세",고속터미널역7호선,661,9,"서울서원초등학교, 서울원명초등학교, 서울원촌초등학교",원촌중학교,반포고등학교,서초구,반포동,아파트/오피스텔,2025.10.8 2:03
106775,COMPLEX,37.499816,127.011377,새서울,APT,아파트,199409,1,12,204,148.19,148.19,148,0,0,0,0,1,FALSE,0,2,0,0,0,2,TRUE,FALSE,0,0,0,188000,188000,0,0,0,0,매매,사평역9호선,599,8,"서울서원초등학교, 서울원명초등학교, 서울원촌초등학교","원촌중학교, 서일중학교",반포고등학교,서초구,반포동,아파트/오피스텔,2025.10.8 2:03
102247,COMPLEX,37.495852,126.996456,반포대우멤버스카운티2차,APT,아파트,200411,1,12,212,157.2,218.48,203.38,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,신반포역9호선,852,12,"서울서래초등학교, 서울잠원초등학교, 서울반포초등학교 (휴교)","방배중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
116756,COMPLEX,37.495102,127.001183,드림펠리스,APT,아파트,200508,1,10,211,121.17,155.53,155.53,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,서초역2호선,676,10,서울잠원초등학교,"방배중학교, 세화여자중학교",서초고등학교,서초구,반포동,아파트/오피스텔,2025.10.8 2:03
156099,COMPLEX,37.496975,126.999946,레이나(도시형),APT,아파트,202011,2,40,176,30.89,34.95,31.1,0,0,0,0,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,,신반포역9호선,802,11,"서울잠원초등학교, 계성초등학교, 서울서래초등학교","방배중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교, 서초고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
3504,COMPLEX,37.500415,127.010841,다우탑스빌라트,APT,아파트,199704,1,14,226,127.43,179.28,169.88,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,사평역9호선,577,8,"서울서원초등학교, 서울원명초등학교, 서울원촌초등학교",원촌중학교,반포고등학교,서초구,반포동,아파트/오피스텔,2025.10.8 2:03
156799,COMPLEX,37.497172,127.000407,서래더하임(도시형),APT,아파트,202105,1,19,169,33.2,36.14,33,0,0,0,0,2,FALSE,0,1,1,0,0,2,FALSE,FALSE,0,0,0,74000,74000,50000,50000,0,0,"매매, 전세",신반포역9호선,801,11,"서울잠원초등학교, 계성초등학교, 서울서래초등학교","방배중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교, 서초고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
145078,COMPLEX,37.495536,126.997577,동성라벨뷰,APT,아파트,200507,1,10,236,137.9,193.03,150.1,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,신반포역9호선,896,13,"서울잠원초등학교, 서울서래초등학교","방배중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교, 서초고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
3395,COMPLEX,37.501372,127.009988,반포두산힐스빌,APT,아파트,200108,1,76,299,74.11,90.52,74,0,0,0,0,1,FALSE,0,15,0,0,0,15,TRUE,FALSE,0,0,0,114900,147000,0,0,0,0,매매,고속터미널역7호선,493,7,"서울서원초등학교, 서울원촌초등학교, 서울원명초등학교",원촌중학교,반포고등학교,서초구,반포동,아파트/오피스텔,2025.10.8 2:03
101471,COMPLEX,37.49847,126.996279,정광,APT,아파트,200408,1,13,218,106.42,106.42,106,0,0,0,0,1,FALSE,0,0,0,1,0,1,TRUE,FALSE,0,0,0,0,0,0,0,500,500,월세,신반포역9호선,560,8,"서울잠원초등학교, 서울서래초등학교, 계성초등학교","세화여자중학교, 방배중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
109920,COMPLEX,37.495316,126.999223,대백세인트빌,APT,아파트,200304,1,11,249,152.94,152.94,152,0,0,0,0,1,FALSE,0,1,0,0,0,1,TRUE,FALSE,0,0,0,210000,210000,0,0,0,0,매매,서초역2호선,838,12,"서울잠원초등학교, 서울서래초등학교","방배중학교, 세화여자중학교","서초고등학교, 세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
11945,COMPLEX,37.500027,127.009734,대성유니드,APT,아파트,200410,1,45,248,119.08,153.47,153,0,0,0,0,2,FALSE,0,6,3,0,0,9,TRUE,FALSE,0,0,0,230000,230000,120000,125000,0,0,"매매, 전세",고속터미널역7호선,559,8,"서울서원초등학교, 서울원명초등학교, 서울원촌초등학교",원촌중학교,반포고등학교,서초구,반포동,아파트/오피스텔,2025.10.8 2:03
135951,COMPLEX,37.500242,126.999444,알루어반포(도시형),APT,아파트,202207,1,16,249,41.74,47.93,47,0,0,0,0,3,FALSE,0,6,5,9,0,20,FALSE,FALSE,0,0,0,85000,95000,54000,55000,245,250,"매매, 전세, 월세",신반포역9호선,468,6,"서울잠원초등학교, 계성초등학교, 서울반포초등학교 (휴교)","세화여자중학교, 방배중학교, 신반포중학교","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
103028,COMPLEX,37.495828,127.001093,금정노블,APT,아파트,200205,1,15,258,73.09,104.67,104,0,0,0,0,2,FALSE,0,15,2,0,0,17,TRUE,FALSE,0,0,0,111000,150000,90000,95000,0,0,"매매, 전세",서초역2호선,729,10,서울잠원초등학교,"방배중학교, 세화여자중학교","서초고등학교, 세화여자고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
445,COMPLEX,37.502504,127.007462,반포미도2차,APT,아파트,198905,3,435,200,76.99,92.94,92,0,0,0,0,3,FALSE,0,45,5,1,0,51,TRUE,FALSE,0,0,0,300000,325000,65000,75000,20,20,"매매, 전세, 월세",고속터미널역7호선,237,3,"서울원촌초등학교, 서울서원초등학교, 서울잠원초등학교","원촌중학교, 경원중학교","반포고등학교, 청담고등학교 (2026년 3월 예정)",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
141612,COMPLEX,37.496553,127.013489,엘루크반포,OPST,오피스텔,202303,1,84,629,24.18,50.87,50,0,0,0,0,3,FALSE,0,29,1,99,8,137,TRUE,FALSE,0,0,0,38000,95000,70000,70000,120,280,"매매, 전세, 월세",교대역2호선,305,4,"서울원명초등학교, 서울교육대학교 부설초등학교, 서울서원초등학교",서일중학교,반포고등학교,서초구,반포동,아파트/오피스텔,2025.10.8 2:03
146281,COMPLEX,37.497214,127.000001,타운빌,APT,아파트,200212,1,12,237,151.13,151.13,151,0,0,0,0,1,FALSE,0,0,0,2,0,2,TRUE,FALSE,0,0,0,0,0,0,0,450,550,월세,신반포역9호선,780,11,"서울잠원초등학교, 계성초등학교, 서울서래초등학교","방배중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
23759,COMPLEX,37.503005,126.999724,래미안퍼스티지,APT,아파트,200907,28,2444,269,86.57,268.8,113,0,0,0,0,3,FALSE,0,368,202,300,1,871,TRUE,TRUE,0,0,0,400000,1000000,129000,450000,40,1800,"매매, 전세, 월세",신반포역9호선,326,4,"서울잠원초등학교, 계성초등학교, 서울반포초등학교 (휴교)","신반포중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
26735,COMPLEX,37.508452,127.008684,데뜨아르,APT,아파트,200804,1,22,211,111.55,112.3,111,0,0,0,0,2,FALSE,0,0,7,2,0,9,TRUE,FALSE,0,0,0,0,0,105000,130000,120,120,"전세, 월세",반포역7호선,258,3,"서울원촌초등학교, 서울반원초등학교, 서울서원초등학교","경원중학교, 원촌중학교, 신동중학교","청담고등학교 (2026년 3월 예정), 반포고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
24441,COMPLEX,37.496525,126.996836,랑쉐빌,APT,아파트,200311,1,10,258,152.44,200.7,200.7,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,신반포역9호선,779,11,"서울잠원초등학교, 서울서래초등학교, 서울반포초등학교 (휴교)","방배중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
16778,COMPLEX,37.499766,127.009749,일신반포빌라트,APT,아파트,199508,1,17,265,188.49,239.42,219.91,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,고속터미널역7호선,580,8,"서울서원초등학교, 서울원명초등학교, 서울원촌초등학교",원촌중학교,반포고등학교,서초구,반포동,아파트/오피스텔,2025.10.8 2:03
116757,COMPLEX,37.495072,126.999029,반포서래빌,APT,아파트,200309,1,18,231,95.24,174.8,160.35,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,서초역2호선,841,12,"서울잠원초등학교, 서울서래초등학교","방배중학교, 세화여자중학교","서초고등학교, 세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
3502,COMPLEX,37.498891,127.000046,라인,APT,아파트,199511,1,85,216,83.04,83.04,83,0,0,0,0,1,FALSE,0,1,0,0,0,1,TRUE,FALSE,0,0,0,183000,183000,0,0,0,0,매매,신반포역9호선,621,9,"서울잠원초등학교, 계성초등학교, 서울반포초등학교 (휴교)","방배중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
124590,COMPLEX,37.496462,126.997229,서래마을더루첸티,APT,아파트,201812,1,6,148,168.93,168.93,168,0,0,0,0,3,FALSE,0,1,3,3,0,7,FALSE,FALSE,0,0,0,270000,270000,250000,250000,950,950,"매매, 전세, 월세",신반포역9호선,790,11,"서울잠원초등학교, 서울서래초등학교, 계성초등학교","방배중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
15986,COMPLEX,37.497948,127.00033,반포상지리츠빌3차,APT,아파트,200112,2,37,0,195.96,195.96,195,0,0,0,0,1,FALSE,0,0,0,5,0,5,TRUE,FALSE,0,0,0,0,0,0,0,320,850,월세,신반포역9호선,723,10,"서울잠원초등학교, 계성초등학교, 서울서래초등학교","방배중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
100714,COMPLEX,37.499877,127.010109,반포훼밀리(49-6),APT,아파트,199302,1,14,217,135.75,135.75,135,0,0,0,0,1,FALSE,0,1,0,0,0,1,TRUE,FALSE,0,0,0,160000,160000,0,0,0,0,매매,고속터미널역7호선,595,8,"서울서원초등학교, 서울원명초등학교, 서울원촌초등학교",원촌중학교,반포고등학교,서초구,반포동,아파트/오피스텔,2025.10.8 2:03
23683,COMPLEX,37.496641,127.000347,덕동반포빌라트,APT,아파트,200504,1,24,260,171.51,171.51,171,0,0,0,0,1,FALSE,0,5,0,0,0,5,TRUE,FALSE,0,0,0,205000,210000,0,0,0,0,매매,서초역2호선,836,12,"서울잠원초등학교, 계성초등학교, 서울서래초등학교","방배중학교, 세화여자중학교","세화여자고등학교, 서초고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
9972,COMPLEX,37.506879,127.000584,잠원위브,APT,아파트,200306,1,49,299,64.71,89.67,64,0,0,0,0,1,FALSE,0,8,0,0,0,8,TRUE,FALSE,0,0,0,138000,210000,0,0,0,0,매매,고속터미널역9호선,335,5,"계성초등학교, 서울반원초등학교, 서울잠원초등학교","신반포중학교, 세화여자중학교, 반포중학교 (휴교)","청담고등학교 (2026년 3월 예정), 세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
110048,COMPLEX,37.498045,127.001199,반포루이캐슬,APT,아파트,200609,1,18,259,155.32,182.01,155,0,0,0,0,2,FALSE,0,2,3,0,0,5,TRUE,FALSE,0,0,0,280000,300000,180000,200000,0,0,"매매, 전세",고속터미널역7호선,682,10,"서울잠원초등학교, 계성초등학교","방배중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
11897,COMPLEX,37.505717,126.995317,반포파크,APT,아파트,200211,1,12,227,124.2,124.2,124,0,0,0,0,1,FALSE,0,0,1,0,0,1,TRUE,FALSE,0,0,0,0,0,145000,145000,0,0,전세,신반포역9호선,254,3,"계성초등학교, 서울반포초등학교 (휴교), 서울잠원초등학교","신반포중학교, 반포중학교 (휴교), 세화여자중학교","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
11725,COMPLEX,37.501548,127.010585,솔레뉴,APT,아파트,200403,1,15,249,93.11,138.17,133.39,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,사평역9호선,509,7,"서울서원초등학교, 서울원촌초등학교, 서울원명초등학교",원촌중학교,반포고등학교,서초구,반포동,아파트/오피스텔,2025.10.8 2:03
162703,COMPLEX,37.495656,127.000172,리더스빌,APT,아파트,200409,1,19,208,150.8,240.91,150,0,0,0,0,1,FALSE,0,0,0,21,0,21,TRUE,FALSE,0,0,0,0,0,0,0,700,1100,월세,서초역2호선,784,11,"서울잠원초등학교, 서울서래초등학교","방배중학교, 세화여자중학교","서초고등학교, 세화여자고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
12358,COMPLEX,37.507401,127.000498,씨티21,OPST,오피스텔,198804,1,246,359,46.21,55.04,46,0,0,0,0,3,FALSE,0,8,2,5,0,15,TRUE,FALSE,0,0,0,52000,65000,17000,20000,20,75,"매매, 전세, 월세",고속터미널역9호선,363,5,"서울반원초등학교, 계성초등학교, 서울잠원초등학교","신반포중학교, 세화여자중학교, 경원중학교","청담고등학교 (2026년 3월 예정), 세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
3104,COMPLEX,37.498694,127.013031,아크로비스타(주상복합),APT,아파트,200406,3,757,712,155.6,305.47,188,0,0,0,0,3,FALSE,0,72,41,35,1,149,TRUE,FALSE,0,0,0,360000,1000000,160000,300000,160,800,"매매, 전세, 월세",교대역2호선,546,8,"서울원명초등학교, 서울서원초등학교, 서울원촌초등학교","서일중학교, 원촌중학교",반포고등학교,서초구,반포동,아파트/오피스텔,2025.10.8 2:03
546,COMPLEX,37.509064,127.012838,잠원현대훼밀리,APT,아파트,199708,1,113,342,73.43,104.2,73,0,0,0,0,2,FALSE,0,50,0,3,0,53,TRUE,FALSE,0,0,0,240000,280000,0,0,240,250,"매매, 월세",반포역7호선,149,2,"서울원촌초등학교, 서울서원초등학교, 서울반원초등학교","원촌중학교, 경원중학교, 신동중학교","청담고등학교 (2026년 3월 예정), 반포고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
3501,COMPLEX,37.503757,126.995819,반포푸르지오,APT,아파트,200010,3,237,283,75.53,108.81,108,0,0,0,0,3,FALSE,0,21,11,8,0,40,TRUE,FALSE,0,0,0,308500,380000,85000,130000,160,320,"매매, 전세, 월세",신반포역9호선,36,0,"계성초등학교, 서울잠원초등학교, 서울반포초등학교 (휴교)","세화여자중학교, 신반포중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
3009,COMPLEX,37.509144,127.010552,동아,APT,아파트,200207,8,991,316,81.33,109.07,109,0,0,0,0,3,FALSE,0,106,115,107,0,328,TRUE,FALSE,0,0,0,310000,380000,80000,125000,50,380,"매매, 전세, 월세",반포역7호선,142,2,"서울원촌초등학교, 서울반원초등학교, 서울서원초등학교","경원중학교, 원촌중학교, 신동중학교","청담고등학교 (2026년 3월 예정), 반포고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
22560,COMPLEX,37.497317,127.001153,반포서래월드메르디앙라스칼라,APT,아파트,200501,2,36,249,140.31,149.83,140,0,0,0,0,2,FALSE,0,6,2,0,0,8,TRUE,FALSE,0,0,0,183000,210000,130000,130000,0,0,"매매, 전세",고속터미널역7호선,755,11,"서울잠원초등학교, 계성초등학교","방배중학교, 세화여자중학교","세화여자고등학교, 세화고등학교, 서초고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
123062,COMPLEX,37.496334,127.000173,반포피카소빌,APT,아파트,200402,2,19,249,164.92,190.4,190,0,0,0,0,1,FALSE,0,3,0,0,0,3,TRUE,FALSE,0,0,0,220000,225000,0,0,0,0,매매,서초역2호선,827,12,"서울잠원초등학교, 서울서래초등학교, 계성초등학교","방배중학교, 세화여자중학교","세화여자고등학교, 서초고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
462,COMPLEX,37.500412,127.001891,현대동궁,APT,아파트,199107,1,224,195,95.76,96.28,96,0,0,0,0,2,FALSE,0,1,5,0,0,6,TRUE,FALSE,0,0,0,350000,350000,68000,85000,0,0,"매매, 전세",고속터미널역7호선,430,6,"서울잠원초등학교, 계성초등학교","세화여자중학교, 방배중학교, 신반포중학교","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
112008,COMPLEX,37.501879,127.013411,반포래미안아이파크,APT,아파트,201808,11,829,284,93.07,196.96,113,0,0,0,0,3,FALSE,0,128,77,102,0,307,TRUE,FALSE,0,0,0,384000,620000,156000,330000,100,900,"매매, 전세, 월세",사평역9호선,308,4,"서울서원초등학교, 서울원명초등학교, 서울원촌초등학교","원촌중학교, 서일중학교",반포고등학교,서초구,반포동,아파트/오피스텔,2025.10.8 2:03
144762,COMPLEX,37.496026,126.99734,브리앙뜨3차,APT,아파트,200302,1,11,284,138.29,205.82,149.17,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,신반포역9호선,839,12,"서울잠원초등학교, 서울서래초등학교, 계성초등학교","방배중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
103642,COMPLEX,37.500688,127.011116,신성리더스카운티,APT,아파트,200307,1,18,299,151.81,151.81,151,0,0,0,0,1,FALSE,0,1,0,0,0,1,TRUE,FALSE,0,0,0,220000,220000,0,0,0,0,매매,사평역9호선,538,8,"서울서원초등학교, 서울원명초등학교, 서울원촌초등학교","원촌중학교, 서일중학교",반포고등학교,서초구,반포동,아파트/오피스텔,2025.10.8 2:03
157279,COMPLEX,37.496036,126.996738,노블하우스,APT,아파트,200203,1,15,272,124.69,214.21,214.21,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,신반포역9호선,832,12,"서울서래초등학교, 서울잠원초등학교, 서울반포초등학교 (휴교)","방배중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
8225,COMPLEX,37.508167,127.009095,잠원브라운스톤,APT,아파트,200309,1,83,297,103.19,103.19,103,0,0,0,0,1,FALSE,0,16,0,0,0,16,TRUE,FALSE,0,0,0,335000,350000,0,0,0,0,매매,반포역7호선,219,3,"서울원촌초등학교, 서울반원초등학교, 서울서원초등학교","경원중학교, 원촌중학교","청담고등학교 (2026년 3월 예정), 반포고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
16795,COMPLEX,37.498549,126.997947,테마하우스,APT,아파트,200110,1,17,256,89.29,187.24,109.36,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,신반포역9호선,575,8,"서울잠원초등학교, 계성초등학교, 서울반포초등학교 (휴교)","방배중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
139069,COMPLEX,37.497162,126.997147,노블하우스2,APT,아파트,200306,1,12,287,176.26,176.26,176,0,0,0,0,1,FALSE,0,0,0,3,0,3,TRUE,FALSE,0,0,0,0,0,0,0,630,700,월세,신반포역9호선,711,10,"서울잠원초등학교, 서울서래초등학교, 계성초등학교","방배중학교, 세화여자중학교, 반포중학교 (휴교)","세화여자고등학교, 세화고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
118596,COMPLEX,37.495464,126.997861,프라임빌라트,APT,아파트,200305,1,12,278,111.19,149.17,149.17,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,신반포역9호선,908,13,"서울잠원초등학교, 서울서래초등학교","방배중학교, 세화여자중학교","세화여자고등학교, 세화고등학교, 서초고등학교",서초구,반포동,아파트/오피스텔,2025.10.8 2:03
128008,COMPLEX,37.507594,127.002832,반포르엘,APT,아파트,202208,7,596,299,110.28,156.21,110,0,0,0,0,3,FALSE,0,101,56,29,0,186,TRUE,FALSE,0,0,0,500000,700000,150000,190000,200,560,"매매, 전세, 월세",고속터미널역9호선,216,3,"서울반원초등학교, 계성초등학교, 서울잠원초등학교","경원중학교, 신반포중학교, 세화여자중학교",청담고등학교 (2026년 3월 예정),서초구,반포동,아파트/오피스텔,2025.10.8 2:03
130368,COMPLEX,37.50884,127.002318,반포르엘2차,APT,아파트,202212,3,280,299,73.52,132.36,111,0,0,0,0,3,FALSE,0,10,1,28,0,39,TRUE,FALSE,0,0,0,470000,630000,155000,155000,140,790,"매매, 전세, 월세",고속터미널역9호선,359,5,"서울반원초등학교, 계성초등학교, 서울잠원초등학교","경원중학교, 신반포중학교",청담고등학교 (2026년 3월 예정),서초구,반포동,아파트/오피스텔,2025.10.8 2:03
